tweet_id,img_id,label1,label2,label3,voted_label,agreement
1659345729343864832,FwcuIA0aUAEZzjN,Warnings & Status Updates,Warnings & Status Updates,Evacuees,Warnings & Status Updates,majority
1659336345712467968,FwclnFCaQAMOziH,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1659336045367037952,FwclVjeaUAAS2AN,General Information,Preparedness,Preparedness,Preparedness,majority
1659333200437542912,FwciwMRXoAQSzcZ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659324029889544192,FwcaaIHWYAYyLqw,Infrastructure,Infrastructure,Reports of Actions of Responders,Infrastructure,majority
1659324029889544192,FwcaZfxXsAAGnvi,Infrastructure,Infrastructure,Reports of Actions of Responders,Infrastructure,majority
1659322525090975744,FwcYZbSaQAARB7O,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659319235691302912,FwcWDM4aIAEmTFJ,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1659303821078831104,FwcH1VsaIAMcorQ,Support,Support,Other,Support,majority
1659302876823408640,FwcHLElXsAIEYlp,Preparedness,Support,Preparedness,Preparedness,majority
1659302840580415488,FwcAuvaaYAEJe4E,Support,Support,Other,Support,majority
1659299803078205440,Fwb0FHSaYAMfKs9,Evacuees,Warnings & Status Updates,Evacuees,Evacuees,majority
1659297846427017216,FwcCmCTacAAl-zx,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659297790630170624,FwcB08BaMAAy94B,Reports of Actions of Responders,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1659295938488442880,FwcAz-iaIAEqc08,Preparedness,Advertisement,Preparedness,Preparedness,majority
1659288039124791296,Fwb5rRCWcAE5RkX,Insurance,Insurance,Insurance,Insurance,full
1659288039124791296,Fwb5rSbWcB864mo,Insurance,Insurance,Insurance,Insurance,full
1659288039124791296,Fwb5rS8WcAAB1I2,Insurance,Insurance,Insurance,Insurance,full
1659288039124791296,Fwb5rSqWcAMabD-,Insurance,Insurance,Insurance,Insurance,full
1659287765253771264,Fwb5acsaQAAa5e5,General Information,Preparedness,Preparedness,Preparedness,majority
1659287342367248384,Fwb4eQ_aYAA55mT,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659287284573937664,Fwb4_fmaUAAqgIw,Political,Political,Political,Political,full
1659283642521354240,Fwb1rjIacAAOM8b,Other,Other,Other,Other,full
1659282441679302656,Fwbz0rlXgAA5OyT,Support,Support,Support,Support,full
1659282367411011584,Fwb0LKEaIAADXir,Evacuees,Evacuees,Support,Evacuees,majority
1659276476234051584,FwbvKVxX0AEyBbr,Preparedness,Smoke & Air Quality,Preparedness,Preparedness,majority
1659271079284834304,FwbqM2zaQAA1cl-,Support,Evacuees,Support,Support,majority
1659270588354154496,FwbpzEdaQAAsqql,Support,Support,Support,Support,full
1659266260990062592,Fwbl3xgagAA_aLR,Smoke & Air Quality,General Information,General Information,General Information,majority
1659266175694520320,FwblytBaIAAW3Ug,Weather Reports,Warnings & Status Updates,Weather Reports,Weather Reports,majority
1659261974193250304,FwbhjGQaUAAcRDP,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659261870409404416,FwbhwE5agAIlFt6,Infrastructure,Infrastructure,Infrastructure,Infrastructure,full
1659259650703859712,Fwbf125XoAwFCg0,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659259650703859712,Fwbf125XoAM47Us,Other,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1659259271257763840,FwbfgtdWwAAAPbl,Support,Infrastructure,Evacuees,Support,none
1659258660189786112,Fwbe9W1aIAAtScY,Other,Other,Smoke & Air Quality,Other,majority
1659257490805071872,Fwbd5GwaEAEXnIk,Other,General Information,General Information,General Information,majority
1659256378370793472,Fwbc3aOXoBI2Fu9,Other,Reports of Actions of Responders,Other,Other,majority
1659256378370793472,FwbczwUXoAMUdJW,Other,Reports of Actions of Responders,Other,Other,majority
1659256378370793472,Fwbc2MGXsAEntUU,Other,Reports of Actions of Responders,Other,Other,majority
1659256378370793472,Fwbc097XoAE8hs3,Other,Reports of Actions of Responders,Other,Other,majority
1659250310081318912,FwbXXEraQAEgNcg,Smoke & Air Quality,Smoke & Air Quality,Other,Smoke & Air Quality,majority
1659247801757466624,FwbUXf1aMAAuKmX,Advertisement,Advertisement,Advertisement,Advertisement,full
1659247162767872000,FwbTe33aEAAAqM1,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659247162767872000,FwbTXmWaMAA-JeJ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659247162767872000,FwbUDDcaEAU65n9,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1659247162767872000,FwbUEGuaMAEUXqv,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659241011099611136,FwbOTWlaIAA-6W6,Preparedness,Preparedness,Preparedness,Preparedness,full
1659239692070531072,FwbIDaEWwAAo0AL,Smoke & Air Quality,Weather Reports,Weather Reports,Weather Reports,majority
1659235156069085184,FwbJguhaYAAELnq,Other,Smoke & Air Quality,Other,Other,majority
1659234431314415616,FwbI7DnXwAArna6,Warnings & Status Updates,Other,Other,Other,majority
1659234200023896064,FwbItbyaAAI8qgT,Political,Political,Political,Political,full
1659232297395134464,FwbGw07aMAEVB07,General Information,Support,Insurance,General Information,none
1659229262182858752,FwbEMkqagAArnZg,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659225672227627008,FwbA9IiaUAASDBF,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659223746048303104,Fwa-mbqacAA-WLV,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659217339806629888,Fwa5YKYWIAAbhkO,Smoke & Air Quality,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,majority
1659214085559578624,Fwa2auJaAAAGI2-,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659214050654576640,Fwa2W0rXsAA7Zr1,Infrastructure,Infrastructure,Preparedness,Infrastructure,majority
1659208217522757632,FwVg_9zWcAAuI6k,Advertisement,Other,Advertisement,Advertisement,majority
1659203731974668288,Fwas_4qakAAEUxd,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659203731974668288,Fwas7MvaMAI4qlF,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659203731974668288,Fwas6O0aIAEw8M7,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659203731974668288,Fwas9nwaMAMFba-,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659201808823390208,FwarP8pakAMDSEq,Other,Smoke & Air Quality,Other,Other,majority
1659201808823390208,FwarP8zaIAAqEw-,Other,Smoke & Air Quality,Other,Other,majority
1659194554791391232,FwakpvdaQAUBEpt,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659194020801961984,FwakKupakAAsqh5,Political,General Information,General Information,General Information,majority
1659187646797586432,FwaeXBZacAgJHOk,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659187646797586432,FwaeXqjacAAOSp2,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659169721227563008,FwaOESSXoAAr1iM,Smoke & Air Quality,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,majority
1659168781846052864,FwaNNinacAENFCk,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659168208375660544,FwaMsQfacAI5xHC,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659166948398350336,FwHKM7saQAAln7B,Support,Support,Support,Support,full
1659162228069728256,FwaHHmPXsAE9Zxa,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1659152281047121920,FwZ-M-tWYAEOWX9,Support,Support,Support,Support,full
1659088595997556736,FwXV2FOaQAIgY6A,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659064040503787520,FwYt82FagAYpv9x,Political,Political,Political,Political,full
1659064040503787520,FwYt8-YakAICoiK,Political,Political,Political,Political,full
1659062860499255296,FwYpz6uaYAEoQQ7,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1659048229558968320,FwYfUSGakAIQ1jf,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659046073762189312,FwYdm_UaYAUZi96,Other,General Information,Other,Other,majority
1659046073762189312,FwYdf87acAAd2qw,Other,General Information,Other,Other,majority
1659046073762189312,FwYdjc2aUAELQ0S,Other,General Information,Other,Other,majority
1659046073762189312,FwYdm9makAAa4AT,Other,General Information,Other,Other,majority
1659044968181415936,FwYcmxqakAAtr0P,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659038658736037888,FwYV56waIAEReQh,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659038658736037888,FwYWAALagAAjIW6,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659038658736037888,FwYV8UraQAEVWvp,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659038318921912320,FwYWjpkaEAEkMmb,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659034691662651392,FwYTGjEagAMVw5T,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1659033676041322496,FwYR45CaMAEeX0C,Support,Support,Evacuees,Support,majority
1659030111579160576,FwYPGEyaIAAb_UZ,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659026175304552448,FwYLf-paAAA-X-w,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659026175304552448,FwYLgycagAECQhU,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659020923452944384,FwYGu5wakAE5tFj,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,Reports of Actions of Responders,full
1659019718928515072,FwYFpBiaMAA5dgs,Warnings & Status Updates,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1659012311624073216,FwX-1gFaEAEYzWk,Other,Reports of Actions of Responders,Other,Other,majority
1659010536812716032,FwX9Sn1aIAAUMRC,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659009932383985664,FwX8t_eXoAIVdSK,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1659008903823097856,FwXyNBJagAAJ2IZ,Smoke & Air Quality,Weather Reports,Warnings & Status Updates,Smoke & Air Quality,none
1659007221601128448,FwX6RsQWIAIHwpO,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1659006068801019904,FwX5Oi8acAA0eHa,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658994864137310208,FwXu6yKaAAERFiY,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658993302530854912,FwXjPP-aYAAPdwf,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658992369457598464,FwXsLkoakAA_AWI,General Information,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1658990420616179712,FwXq_lSaUAA_Evn,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658990420616179712,FwXq_lWaYAAFHjs,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658990420616179712,FwXq_lWaIAAbPFB,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658979521268420608,FwXhFHqaIAAM5Ls,Reports of Actions of Responders,Warnings & Status Updates,Reports of Actions of Responders,Reports of Actions of Responders,majority
1658973172782473216,FwXbTnSaUAAfVXu,Political,Political,Political,Political,full
1658967716211085312,FwXV2FOaQAIgY6A,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658964239002812416,FwXTLTVXgAAW5Po,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1658964239002812416,FwXTLTVXwAAId1W,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658959631778209792,FwXObo-aYAA9hth,General Information,Support,Support,Support,majority
1658955568286171136,FwXLSm0aEAEl6qj,Warnings & Status Updates,Preparedness,Warnings & Status Updates,Warnings & Status Updates,majority
1658954420971794432,FwXKBdEWcAAdEKp,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658954420971794432,FwXJ9pmWcAgBGrC,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658953442872942592,FwXJTgDaYAE1E9f,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1658953442872942592,FwXJVeKaIAAds_3,Other,Weather Reports,Smoke & Air Quality,Other,none
1658953354951680000,FwXJSQ7XwAEs2Qs,Other,Support,Other,Other,majority
1658949304038354944,FwXFmRHWYAUW-wR,Preparedness,Preparedness,Insurance,Preparedness,majority
1658947986133782528,FwXD7SCacAAvDqG,Advertisement,Advertisement,Weather Reports,Advertisement,majority
1658946688751665152,FwXDOLuagAAR4Zs,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658927077192597504,FwWxKb2WwAECm1d,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1658927077192597504,FwWxMelXsAI0rxN,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1658927077192597504,FwWxKbzXwAUER3R,Weather Reports,Weather Reports,Weather Reports,Weather Reports,full
1658925862299881472,FwWwR4wWwAAHaMc,General Information,General Information,Support,General Information,majority
1658924444902125568,FwWu3pbaQAAyJY5,Support,Support,Support,Support,full
1658922955487981568,FwWtDwFaQAA9Fiv,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658920597504786432,FwWq7aAakAAayfJ,General Information,General Information,General Information,General Information,full
1658916300717015040,FwWncPpaYAA5jwB,Political,Political,Political,Political,full
1658915235183435776,FwWmnHaaIAABqHX,Weather Reports,Weather Reports,Preparedness,Weather Reports,majority
1658912962005053440,FwWkShDacAAEP2o,Other,Infrastructure,Smoke & Air Quality,Other,none
1658910210629705728,FwWh8JYaUAA53RJ,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,full
1658909472801292288,FwWgzzSaAAAwNJP,Warnings & Status Updates,Infrastructure,Warnings & Status Updates,Warnings & Status Updates,majority
1658909472801292288,FwWfAMsaQAAK91N,Warnings & Status Updates,Smoke & Air Quality,Warnings & Status Updates,Warnings & Status Updates,majority
1658907126360838144,FwWfN3JaQAApsU2,Support,Support,Preparedness,Support,majority
1658906602844598272,FwWewwRaMAMl48u,Other,Other,Other,Other,full
1658904921872138240,FwWdN9rXoA4CLwC,Preparedness,Preparedness,Preparedness,Preparedness,full
1658902795863617536,FwWbTJLaQAAjmRP,Evacuees,Evacuees,Evacuees,Evacuees,full
1658893672191082496,FwWS_INWYAAfSD1,Preparedness,Preparedness,Preparedness,Preparedness,full
1658893088113430528,FwWR4DMaIAIko9H,General Information,General Information,General Information,General Information,full
1658888172556939264,FwWMvpaaEAECPs7,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658888172556939264,FwWMv-QaMAAo6bH,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658885138217066496,FwWLPDWaQAA4efa,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658885138217066496,FwWLPDUaIAIfrAg,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658884497255825408,FwWKhRWWABgLzCp,Other,Other,Smoke & Air Quality,Other,majority
1658880380429299712,FwWGgf7aIAA8hgX,Smoke & Air Quality,Weather Reports,Smoke & Air Quality,Smoke & Air Quality,majority
1658876709578637312,FwWDMExaMAAiE5r,Other,Political,Political,Political,majority
1658870797577105408,FwV-LRWaAAAraDO,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658870059937169408,FwV9h18WIAA-EEG,Support,Support,Support,Support,full
1658870041348124672,FwV9gt_WIAANNGp,Insurance,Insurance,Insurance,Insurance,full
1658870041348124672,FwV9gvfWAAUwxRe,Insurance,Insurance,Insurance,Insurance,full
1658870041348124672,FwV9gudWYAEaYQU,Insurance,Insurance,Insurance,Insurance,full
1658870041348124672,FwV9gt0WAAArryg,Insurance,Insurance,Insurance,Insurance,full
1658868563187486720,FwV7vWnaMAA14aM,General Information,Warnings & Status Updates,Warnings & Status Updates,Warnings & Status Updates,majority
1658866645195190272,FwV5lI3akAMqPZw,Warnings & Status Updates,Weather Reports,General Information,Warnings & Status Updates,none
1658856944222760960,FwVltBbXwAocraw,Smoke & Air Quality,Weather Reports,Weather Reports,Weather Reports,majority
1658856782968819712,FwVxcwyaIAEH5J5,Other,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1658855743859363840,FwVwgGJaEAAaaKN,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658853131130642432,FwVtp-oXoAQfiL4,Advertisement,Advertisement,Advertisement,Advertisement,full
1658852803001962496,FwVt1LfXoAYOqlj,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658851122595999744,FwVr6NEWYAEib2y,Weather Reports,Warnings & Status Updates,Weather Reports,Weather Reports,majority
1658850008018419712,FwVrSeEX0AI3oyP,Support,Preparedness,Support,Support,majority
1658847325387644928,FwVo19ZXsAAiLs4,Smoke & Air Quality,Preparedness,Smoke & Air Quality,Smoke & Air Quality,majority
1658844515149463552,FwVmSdQWYAEJHSZ,Political,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,majority
1658844496140836864,FwVmRMcWAAou-22,Smoke & Air Quality,Other,Smoke & Air Quality,Smoke & Air Quality,majority
1658844363965734912,FwVkvtXWwAEiPqH,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
1658843550254080000,FwVk8kAWIAgLEjy,Other,Support,Support,Support,majority
1658843256111734784,FwVlJW-XsAUIoLA,Other,Other,Other,Other,full
1658842880608182272,FwVkzuwXwAwH7Wa,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,Smoke & Air Quality,full
